galaxy,r_max,M_bar_max,V_max,g0,mass_norm,slope_3,slope_5,slope_8,slope_original,slope_g_schwach,delta_g_schwach,slope_g_mittel,delta_g_mittel,slope_g_stark,delta_g_stark,slope_g_phase_halb,delta_g_phase_halb,slope_g_phase_ganz,delta_g_phase_ganz,q,regime_q,groesse
NGC6195,36.43,1885818.5397199998,258.0,23026.315789473683,0.7560705375714746,1.7810085067668853,1.4406371342019233,1.2593632209739558,1.4406371342019233,1.4475239825549588,-0.006886848353035546,1.4707113111526147,-0.030074176950691367,1.4889855424012588,-0.0483484081993355,1.482327009801035,-0.04168987559911175,1.4745261726561092,-0.033889038454185894,1.0835556932739931,Peak,Gross
NGC6503,23.5,71248.10884,121.0,7801.315789473684,0.028565100415020826,1.6606063079704783,1.5688982345512317,1.397331942547489,1.5688982345512317,1.5692793791152173,-0.0003811445639856359,1.5699023187368657,-0.0010040841856340244,1.569954132807297,-0.0010558982560653352,1.570958789216362,-0.002060554665130221,1.5702468340901279,-0.0013485995388962113,1.6907307579872102,Transition,Uebergang
NGC6674,72.41,1128998.711016,291.0,16974.4,0.45264305360053847,1.4540358302465652,1.2450773549326046,1.0856028226565608,1.2450773549326046,1.245922349120506,-0.0008449941879014045,1.254176851759298,-0.00909949682669331,1.2734187158777361,-0.02834136094513151,1.253237386546593,-0.008160031613988261,1.25394327164613,-0.008865916713525435,1.202087186470116,Transition,Gross
NGC6789,0.71,424.277398,60.4,1932.1,0.0001701031322095897,2.473594594867985,2.498988727064653,2.498988727064653,2.498988727064653,2.4989919069582816,-3.1798936284133106e-06,2.4989978273229885,-9.10025833533723e-06,2.499006478116266,-1.7751051613057456e-05,2.498985750529851,2.9765348021904003e-06,2.498994429741596,-5.702676942664908e-06,,,Klein
NGC6946,20.4,358149.393531,181.0,123205.26315789473,0.14359080621727593,0.7649058274210777,0.8498054718252397,0.9343988727181974,0.8498054718252397,0.8440023121626523,0.005803159662587376,0.8023731695837277,0.04743230224151196,0.7085571849219533,0.1412482869032864,0.8245869543022488,0.02521851752299087,0.8083306009038863,0.04147487092135338,0.4547250182197898,Peak,Uebergang
NGC7331,36.31,1279763.539756,257.0,18292.50936329588,0.5130883417931382,1.7096646431497395,1.4559823533448026,1.3190897573671296,1.4559823533448026,1.4585003086352524,-0.002517955290449736,1.4743321970398346,-0.01834984369503201,1.4925599535227283,-0.03657760017792566,1.4784016709322099,-0.022419317587407228,1.476031801607469,-0.020049448262666303,0.4459797174832505,Peak,Gross
NGC7793,7.87,43175.262834,116.0,752.8181818181818,0.017310013393727106,4.534263055380651,3.8127290491659145,3.4485051281743853,3.8127290491659145,3.8134441376383057,-0.0007150884723912121,3.814958701534003,-0.002229652368088697,3.8172499134661018,-0.004520864300187277,3.814959835913201,-0.002230786747286384,3.8149590650204184,-0.002230015854503886,0.590058244357327,Peak,Klein
NGC7814,19.53,345516.69342799997,265.0,111468.25396825396,0.1385260493720746,0.8356479935830794,0.8451604747875945,0.8713342090164378,0.8451604747875945,0.8467393246687944,-0.0015788498811999396,0.8424817667298915,0.002678708057702983,0.8156088281642292,0.02955164662336529,0.8628325018292515,-0.017672027041657046,0.8519359440526921,-0.0067754692650976445,0.4983654593126799,Peak,Uebergang
PGC51017,3.63,1495.1607,20.5,1273.4848484848485,0.0005994463042942547,0.9283648987642996,0.8977404338229499,0.8969241214129895,0.8977404338229499,0.8977412983341396,-8.645111897465085e-07,0.8976645711876318,7.586263531811355e-05,0.8974633733040047,0.00027706051894516026,0.8977729878045108,-3.255398156087885e-05,0.8977871088164308,-4.667499348087745e-05,,,Klein
UGC00128,53.75,129709.05831900002,134.0,930.2480000000002,0.052003517510065995,2.332475104865494,2.109686027448026,1.9166768637430578,2.109686027448026,2.1100264483260194,-0.00034042087799335263,2.111606448087015,-0.0019204206389891176,2.114308314858332,-0.004622287410306125,2.111549639754115,-0.001863612306089113,2.1115956676819803,-0.001909640233954235,1.8764118009610995,Transition,Gross
UGC00191,9.98,21528.875960000005,83.85,1441.9516129032256,0.008631450204537499,2.4429058699401858,2.4066642517831562,1.8051231166483712,2.4066642517831562,2.406853497986957,-0.0001892462038006748,2.4072729348429074,-0.0006086830597511472,2.4078452879301033,-0.0011810361469470898,2.407595674824745,-0.0009314230415888858,2.407397433584294,-0.0007331818011375724,0.9248554316081632,Peak,Klein
UGC00634,18.01,38096.03611300001,108.0,1078.7278270509978,0.015273627815523994,1.816030929023119,1.6552149731336248,1.6552149731336248,1.6552149731336248,1.6552211435473116,-6.170413686890086e-06,1.6553924824804909,-0.00017750934686611153,1.6559564154913808,-0.0007414423577560836,1.6550418271870668,0.0001731459465579288,1.6552118348186367,3.1383149881047956e-06,,,Uebergang
UGC00731,10.91,15739.544974,74.0,962.8131868131869,0.006310366548517168,1.9918870820270678,1.883197399147771,1.812929148639882,1.883197399147771,1.8832741074555461,-7.67083077750641e-05,1.8834951840199894,-0.00029778487221832073,1.883743634797271,-0.0005462356494998488,1.8833676051899155,-0.00017020604214446067,1.883595533921405,-0.00039813477363392913,0.7635305574202732,Peak,Klein
UGC00891,7.39,5284.450807,63.75,400.62331081081084,0.002118664907712557,2.475777754550123,2.2068835333263084,2.2068835333263084,2.2068835333263084,2.206898268860809,-1.473553450059839e-05,2.206973887667004,-9.035434069559756e-05,2.2070991172859347,-0.00021558395962628651,2.206812369782512,7.116354379643752e-05,2.206903425643691,-1.9892317382641522e-05,0.5693054948361346,Peak,Klein
UGC01230,36.54,97640.157417,113.0,502.61538461538464,0.03914631485052404,2.859025162977421,2.603836465272309,2.1416486871592015,2.603836465272309,2.6042482792026598,-0.000411813930350835,2.6056541094890995,-0.0018176442167905371,2.607892242413269,-0.004055777140960171,2.6056328078291715,-0.0017963425568625624,2.605653555435478,-0.0018170901631688885,0.539570904901698,Peak,Gross
UGC01281,4.99,3747.2130550000006,56.9,24.851249999999997,0.0015023488894691619,3.1807328360912837,3.147414477216563,3.1026646400002402,3.147414477216563,3.147445452184976,-3.0974968412866843e-05,3.147509511171005,-9.503395444188101e-05,3.14760573290578,-0.00019125568921696257,3.1475149812379706,-0.00010050402140748815,3.14751121942427,-9.674220770694575e-05,0.303921550065345,Peak,Klein
UGC02023,3.78,6484.109561999999,58.8,300.0131578947368,0.002599637292218782,2.681219929446924,2.671023400095264,2.671023400095264,2.671023400095264,2.6710605803309284,-3.718023566445794e-05,2.6711769780482126,-0.00015357795294868026,2.6713529046179683,-0.00032950452270430475,2.670897391315781,0.0001260087794827669,2.6710506303871706,-2.7230291906654713e-05,2.9999983679879434,Diffus,Klein
UGC02259,8.14,14536.243502000001,90.0,3085.5,0.005827933710132481,1.666075721042184,1.5163617071572792,1.4286490490452586,1.5163617071572792,1.5164260291745748,-6.432201729555942e-05,1.516595923125438,-0.00023421596815875745,1.5166919645062649,-0.00033025734898561865,1.5162411544578702,0.00012055269940902669,1.516697813656404,-0.0003361064991247442,2.999999999999985,Diffus,Klein
UGC02455,4.03,20727.177003000004,61.0,571.2199999999999,0.008310029586051332,1.934143240281343,2.0031126458650035,2.187767255391195,2.0031126458650035,2.0032493603457016,-0.00013671448069807468,2.0034925194024895,-0.0003798735374860307,2.0037447892852764,-0.000632143420272957,2.0028691600062296,0.00024348585877387308,2.003781567206457,-0.0006689213414534656,,,Klein
UGC02487,80.38,2451800.238134,383.0,14313.091641490433,0.982986371710546,1.1376992554546679,0.8895064060220016,1.0064314543638808,0.8895064060220016,0.8895098214445805,-3.4154225788673997e-06,0.891017855385905,-0.001511449363903461,0.9042543952085927,-0.014747989186591148,0.8895548651951691,-4.845917316753656e-05,0.8906021590641586,-0.0010957530421570327,0.8221268414986266,Peak,Gross
UGC02885,74.07,2494236.246498,305.0,54720.58823529412,1.0,0.7476993227990422,0.9585199300984941,1.0021470787815112,0.9585199300984941,0.962303546052725,-0.0037836159542308234,0.9923484476632689,-0.033828517564774785,1.0593206665344006,-0.10080073643590648,0.9901723470078126,-0.031652416909318526,0.9918723398760977,-0.033352409777603564,2.999999999996548,Diffus,Gross
UGC02916,38.0,773395.9233999999,218.0,90510.81081081081,0.31007324365760314,1.2057364812026192,1.1997226407108528,1.1491457460684333,1.1997226407108528,1.200688214206248,-0.0009655734953952777,1.1802016137613482,0.019521026949504527,1.1266210577311595,0.07310158297969327,1.1875593557964996,0.012163284914353145,1.1820887983985358,0.017633842312317016,0.2187484834842491,Peak,Gross
UGC02953,62.39,1329783.3249539998,319.0,592900.0,0.533142490740829,0.9999999999999981,1.003650031169992,1.0054330197746248,1.003650031169992,0.9645340716368791,0.039115959533112976,0.8246150792819528,0.1790349518880393,0.4555330033490882,0.5481170278209039,0.8255336871567445,0.1781163440132476,0.8248449543700908,0.17880507679990132,2.999999999999992,Diffus,Gross
UGC03205,40.04,615693.1706030001,237.0,40889.28571428571,0.2468463728997027,1.4092263707908852,1.5089646126302871,1.584409596878616,1.5089646126302871,1.5111734783794888,-0.0022088657492016495,1.5050257749358362,0.003938837694450914,1.4869838025530608,0.021980810077226298,1.5079506130516738,0.001013999578613367,1.505769896545816,0.003194716084471194,2.9999999999999982,Diffus,Gross
UGC03546,29.23,519069.119536,262.0,108958.73015873016,0.20810743980839516,0.5929068621579848,0.6041994787807679,0.6751124778382473,0.6041994787807679,0.6009406582201067,0.0032588205606611798,0.5727800437175317,0.03141943506323619,0.5141341546711533,0.09006532410961454,0.5808970168057143,0.02330246197505359,0.5748555864524703,0.029343892328297594,1.0500412246773667,Peak,Uebergang
UGC03580,27.06,92960.418194,131.0,28713.090909090915,0.03727009353044238,1.3920760034665174,1.304635370992338,1.1630222569001314,1.304635370992338,1.303613961609907,0.0010214093824310044,1.299771207968661,0.004864163023676982,1.293352002614225,0.011283368378113057,1.3000268139314086,0.00460855706092933,1.2998353775205613,0.00479999347177662,0.5563285830086061,Peak,Uebergang
UGC04278,6.69,17731.242900000005,92.8,195.37785714285715,0.007108886708264033,2.936957180473315,2.7830436738713082,2.5615242126947546,2.7830436738713082,2.78317810031894,-0.00013442644763195233,2.7834551089002733,-0.0004114350289650126,2.78386606588219,-0.0008223920108818561,2.783524797666165,-0.0004811237948567637,2.7834804847876655,-0.00043681091635727753,0.4314200146856064,Peak,Klein
UGC04305,5.52,8078.685600000001,37.3,40.1956,0.0032389416244522845,4.1474289632264885,3.747703756627017,3.3537536866176447,3.747703756627017,3.7477781524341567,-7.439580713963778e-05,3.747953127637138,-0.00024937101012101337,3.748220355422865,-0.0005165987958477558,3.7479316616771774,-0.00022790505016034857,3.747950844994109,-0.0002470883670917523,2.999999999999788,Diffus,Klein
UGC04325,5.59,16340.036205999999,92.7,2436.7,0.006551118094343314,2.3129999073244147,1.9947871938510318,1.7267989697293338,1.9947871938510318,1.9948819936496387,-9.47997986069371e-05,1.9951059636169366,-0.0003187697659048361,1.9953579304634381,-0.000570736612406364,1.9946722562406214,0.00011493761041037054,1.995200548161566,-0.0004133543105342419,0.5369569448920857,Peak,Klein
UGC04483,1.21,247.92658,24.3,326.40125,9.93997983743914e-05,2.4910837071069865,2.3507143711062697,2.171958971136919,2.3507143711062697,2.350715967378327,-1.5962720572026967e-06,2.3507187266287115,-4.355522441823467e-06,2.3507226795247376,-8.308418467883882e-06,2.3507169987908174,-2.6276845477291033e-06,2.3507228489134806,-8.477807210915955e-06,0.6283569309937992,Peak,Klein
UGC04499,8.18,17496.751696,74.3,742.8571428571428,0.007014873479032344,2.446247974745281,2.1819205613650334,1.970526300221092,2.1819205613650334,2.182006386088178,-8.58247231447784e-05,2.182283204246606,-0.00036264288157239477,2.1826638225047645,-0.0007432611397311106,2.181903351876618,1.720948841521519e-05,2.182299930588726,-0.00037936922369263826,0.5569550081841629,Peak,Klein
UGC05005,28.61,62633.950408000004,100.0,269.55128205128204,0.025111474703304625,2.4965288234640024,2.4005504767754062,2.2361330432137865,2.4005504767754062,2.400815951535686,-0.00026547476027971584,2.4017157972514003,-0.0011653204759940472,2.4031114021319406,-0.002560925356534405,2.401701862291585,-0.0011513855161786601,2.4017232709373113,-0.0011727941619050775,0.4367852777411478,Peak,Uebergang
UGC05253,53.29,901999.807488,248.0,414030.7692307692,0.361633669927795,1.0157549140733675,1.021044777925473,1.028667117382388,1.021044777925473,1.0016641912831037,0.019380586642369302,0.9248053590626898,0.0962394188627832,0.7597926623132302,0.2612521156122428,0.926217014408446,0.09482776351702704,0.9251590100731958,0.0958857678522772,0.2413903392963225,Peak,Gross
UGC05414,4.11,7080.078758999999,61.4,618.0147058823529,0.0028385758441850455,2.468126168341337,2.280249752123088,2.2209347190706312,2.280249752123088,2.280292703924825,-4.295180173707891e-05,2.280407285369623,-0.00015753324653511314,2.2805619811814726,-0.0003122290583847942,2.2801617732685155,8.797885457223487e-05,2.2803353493782414,-8.559725515366878e-05,1.0781129906484712,Peak,Klein
UGC05716,12.37,12226.10898,74.7,1488.0800970873784,0.004901744570974747,1.6239985102647976,1.6004107530916716,1.6069702587176897,1.6004107530916716,1.600464669432548,-5.391634087636987e-05,1.6006191981620528,-0.0002084450703812024,1.6007412523324165,-0.0003304992407449081,1.6005343968370254,-0.0001236437453537853,1.6007215906453265,-0.00031083755365490795,1.374999068751836,Transition,Klein
UGC05721,6.74,6394.713844000001,82.6,3025.0,0.0025637963737310033,2.3481226244435116,2.1488878598454986,2.043839711586655,2.1488878598454986,2.1489218223929187,-3.396254742016325e-05,2.1489693000989365,-8.144025343792549e-05,2.149032113990736,-0.0001442541452374435,2.1490408505750813,-0.00015299072958274706,2.148989695194787,-0.00010183534928831506,0.5566453478650017,Peak,Klein
UGC05750,22.85,47333.20832,78.9,31.000000000000004,0.018977034908564727,3.096996463744394,3.0607036788889705,2.944878687442263,3.0607036788889705,3.06098274146218,-0.000279062573209643,3.0616724347678224,-0.0009687558788518125,3.062726410979845,-0.002022732090874335,3.0616771886991163,-0.0009735098101457673,3.0616750722013117,-0.0009713933123411955,0.3341665565598662,Peak,Uebergang
UGC05764,3.62,1846.5829959999999,55.8,1278.0625,0.0007403400534302518,2.18512320091982,2.1137442947654828,1.94095364057277,2.1137442947654828,2.113757441162663,-1.3146397180197056e-05,2.1137789792366943,-3.4684471211576806e-05,2.113804083261452,-5.9788495969215205e-05,2.1137359562987306,8.338466752189078e-06,2.1138192799372377,-7.498517175497099e-05,0.2655913891567562,Peak,Klein
UGC05829,6.91,11098.328587000002,68.6,347.6825396825397,0.004449589970710459,2.5522198673176497,2.317568345414766,2.23471977194901,2.317568345414766,2.317638061207035,-6.971579226888736e-05,2.317816529279379,-0.0002481838646128942,2.318059031636863,-0.0004906862220970254,2.3176527094441974,-8.436402943123866e-05,2.3178788271985624,-0.0003104817837962237,3.0,Diffus,Klein
UGC05918,4.46,2373.608432,44.5,510.017857142857,0.000951637374099039,2.268954264132491,2.0609958147091736,1.8941703098539509,2.0609958147091736,2.0610110492535316,-1.523454435803373e-05,2.061042309379666,-4.6494670492336354e-05,2.0610779808067146,-8.216609754096993e-05,2.0609744686683737,2.134604079984115e-05,2.061063537243277,-6.77225341032539e-05,1.0926353883129318,Peak,Klein
UGC05986,9.41,30254.306490000003,116.0,1381.3492063492063,0.012129687607770985,2.5369525508726767,2.4784865789823196,2.3381359548555314,2.4784865789823196,2.478681903390925,-0.0001953244086054795,2.4792092198463194,-0.0007226408639997572,2.4799623354829308,-0.0014757565006111584,2.4791331142384796,-0.0006465352561599857,2.4793127620139344,-0.0008261830316147467,0.3126817146621076,Peak,Klein
UGC05999,16.22,53956.68155,100.0,613.3448275862069,0.02163254648622687,2.2816733187933886,1.9898657725824533,1.9898657725824533,1.9898657725824533,1.9898864421011364,-2.0669518683069654e-05,1.990225498733913,-0.0003597261514596273,1.9911475195699693,-0.0012817469875159304,1.9895554869027048,0.0003102856797485565,1.989933700593441,-6.792801098765011e-05,0.3080862189815213,Peak,Uebergang
UGC06399,7.85,18201.983399999997,87.6,706.9425287356323,0.007297618028587411,2.6419807530223465,2.4144517136109855,2.178011781075471,2.4144517136109855,2.4145443476262813,-9.263401529580051e-05,2.414849064035584,-0.00039735042459865255,2.41529700832401,-0.0008452947130246358,2.414452343909504,-6.30298518267125e-07,2.4148347418319873,-0.0003830282210017799,0.5927805540605555,Peak,Klein
UGC06446,10.22,15960.684376000001,84.9,1689.1206896551726,0.0063990267154562415,2.26059857808748,1.926279226730066,1.7791536835633908,1.926279226730066,1.9263763498797266,-9.712314966070501e-05,1.92655890482492,-0.0002796780948541855,1.926735783324031,-0.0004565565939651517,1.9267858276650986,-0.0005066009350327416,1.9267179487150914,-0.0004387219850254809,0.9942713150155962,Peak,Klein
UGC06614,64.59,787726.9157700001,205.0,11652.012383900928,0.3158188871948268,0.7751545707682557,0.7972201087889419,0.9553193552767648,0.7972201087889419,0.7977106717591509,-0.0004905629702089964,0.8040856893611372,-0.006865580572195329,0.8154804272374913,-0.018260318448549362,0.8035533243921079,-0.00633321560316602,0.8040281821532343,-0.006808073364292455,0.2751759464385292,Peak,Gross
UGC06628,7.69,24376.990093000004,42.3,657.8272727272725,0.009773328459654214,1.7720196550885041,1.5530282551113939,1.4333207629127735,1.5530282551113939,1.5531271916236382,-9.893651224435196e-05,1.5534280271653664,-0.0003997720539725691,1.5536661296843155,-0.0006378745729216373,1.552846664504374,0.00018159060701994356,1.55343448292839,-0.00040622781699606314,2.999999999998938,Diffus,Klein
UGC06667,7.85,9218.18906,85.7,813.2873563218392,0.0036957962875179447,2.4027863053463236,2.324376666954468,2.1290739473887097,2.324376666954468,2.3244238262231027,-4.715926863463338e-05,2.3245762545801547,-0.0001995876256866147,2.3247945791568676,-0.00041791220239950633,2.324370653481048,6.013473420107829e-06,2.3245762302491353,-0.00019956329466719325,0.5080375754341202,Peak,Klein
UGC06786,34.05,372643.23405900004,229.0,160000.0,0.14940173954339928,1.2182911911990266,1.1164896082924174,1.1234355714025408,1.1164896082924174,1.1131622895918116,0.0033273187006057636,1.0897183443374718,0.026771263954945557,1.04123831460192,0.07525129369049743,1.093661865241455,0.022827743050962468,1.0907212777505135,0.02576833054190386,0.578085520123878,Peak,Gross
UGC06787,37.19,494055.6960559999,276.0,149633.33333333334,0.19807894971844484,2.1910271181132313,1.9382978525076169,1.6303776691294352,1.9382978525076169,1.9399621582038724,-0.0016643056962555303,1.940458205817674,-0.0021603533100571504,1.940209613564133,-0.001911761056516026,1.940736519840232,-0.0024386673326151076,1.9405279624091691,-0.0022301099015522574,0.8910451216749282,Peak,Gross
UGC06818,6.98,11480.638388000001,74.4,629.3793103448276,0.0046028672721436245,1.7868283989793297,2.1966726040013542,2.246871248213764,2.1966726040013542,2.196734369951635,-6.176595028062337e-05,2.196930526894166,-0.0002579228928119015,2.1971991058220954,-0.0005265018207412098,2.196577162631964,9.544136939032555e-05,2.196919572713423,-0.0002469687120689734,0.46130564962589,Peak,Klein
UGC06917,10.47,52156.259978999995,111.0,2014.16091954023,0.02091071367126082,2.011656906317154,1.9434706473961303,1.7495733488635439,1.9434706473961303,1.9436327968066933,-0.00016214941056302834,1.944459636183921,-0.0009889887877907455,1.9456364319278228,-0.0021657845316924718,1.9424762951505816,0.0009943522455486686,1.944320974535682,-0.0008503271395516876,0.8605814557881815,Peak,Klein
UGC06923,5.16,18789.659088000004,81.1,1763.7096774193546,0.0075332315110011655,2.0111419345749475,1.9234817737466956,1.8658015875570406,1.9234817737466956,1.9235764414961836,-9.466774948796441e-05,1.9238592891883575,-0.0003775154416618687,1.9241899847831756,-0.0007082110364799998,1.9232348669536394,0.00024690679305616747,1.9236109063240225,-0.00012913257732694028,0.3352030713662608,Peak,Klein
UGC06930,16.61,74912.26776199999,109.0,1719.5919540229886,0.030034150881729664,2.0111605800056602,1.7724166125089016,1.6154844928594019,1.7724166125089016,1.7725777321919476,-0.000161119683045996,1.7735347205038687,-0.0011181079949671435,1.77508296703807,-0.002666354529168302,1.7725713360093844,-0.0001547235004828451,1.7734119679886038,-0.000995355479702198,1.1544873723544111,Peak,Uebergang
UGC06973,7.85,256449.561272,180.0,16609.19540229885,0.10281686894417667,1.007053469521638,0.9940074242521713,1.0464387386017182,0.9940074242521713,0.9947581034624943,-0.0007506792103230131,0.9967983350028651,-0.0027909107506938202,0.9948082203908499,-0.0008007961386786722,0.9878665297723684,0.0061408944798028164,0.9969847469739678,-0.002977322721796516,,,Klein
UGC06983,15.68,50276.48057600001,113.0,1860.6954022988505,0.020157064370542304,2.42358432976866,1.915572163001826,1.6878036162156778,1.915572163001826,1.915721212047811,-0.0001490490459850058,1.9164651191996724,-0.0008929561978463507,1.9175124116773343,-0.0019402486755082382,1.9159003164441069,-0.00032815344228076526,1.9165337694934579,-0.0009616064916317946,0.5416665333886953,Peak,Klein
UGC07089,9.16,25347.6436,79.1,502.0804597701149,0.01016248706817128,2.3593841727734692,2.26436129877278,2.1881869411469523,2.26436129877278,2.2644899907916427,-0.00012869201886278603,2.2648984121144475,-0.0005371133416676166,2.2654719154639316,-0.0011106166911516446,2.2645028547937174,-0.0001415560209374611,2.264950638401474,-0.0005893396286942298,1.5755523807020146,Transition,Klein
UGC07125,18.68,39333.829534000004,65.6,473.06250000000006,0.015769889315507366,2.159164130670437,1.9376756426056274,1.8071959416145464,1.9376756426056274,1.9377900263284127,-0.00011438372278527176,1.9383425990781535,-0.0006669564725261257,1.9391790814367953,-0.0015034388311678804,1.9380806101616708,-0.0004049675560433563,1.938349325150776,-0.0006736825451485462,0.6966157903284671,Peak,Uebergang
UGC07151,5.5,16992.555800000002,76.2,1171.28,0.006812729076428979,2.6299540610060252,2.3042893705945513,1.9994877300267928,2.3042893705945513,2.304407741535324,-0.00011837094077282728,2.3046716596327057,-0.0003822890381544042,2.305021812521206,-0.000732441926654559,2.3044044574159948,-0.00011508682144345528,2.3048318442755638,-0.0005424736810124564,0.9224675851299976,Peak,Klein
UGC07232,0.82,617.921578,44.0,1280.7619047619048,0.0002477397956458955,2.409960839276631,2.4404656534973306,2.4404656534973306,2.4404656534973306,2.4404708645539315,-5.211056600895603e-06,2.4404803574385214,-1.4703941190852277e-05,2.440493891896599,-2.823839926824334e-05,2.4404409712398967,2.468225743390562e-05,2.440454671711494,1.0981785836694513e-05,,,Klein
UGC07261,6.67,14133.281776,76.1,2305.515789473684,0.005666376549472269,1.6681247178189949,1.5377526653641564,1.4731637414595558,1.5377526653641564,1.5378180362513438,-6.537088718738815e-05,1.5379731549427604,-0.00022048957860398843,1.5380490696793716,-0.00029640431521515964,1.53763408693294,0.00011857843121654277,1.538028660895627,-0.0002759955314706186,3.0,Diffus,Klein
UGC07323,5.82,26364.572646,85.6,984.8448275862069,0.010570198666231732,2.0560522338838796,2.094736445680523,2.1719689315860196,2.094736445680523,2.094907883535368,-0.00017143785484519114,2.0952800076882636,-0.0005435620077407499,2.0957209391520646,-0.0009844934715417253,2.0947264341064766,1.001157404623143e-05,2.095585782120209,-0.0008493364396859882,0.535013218729766,Peak,Klein
UGC07399,6.13,9911.62765,106.0,3667.688524590163,0.0039738126907249835,2.045766044884288,1.8363979579523693,1.6791331692420117,1.8363979579523693,1.8364575644198178,-5.9606467448514167e-05,1.836563567000928,-0.0001656090485586681,1.8366467844550505,-0.00024882650268120976,1.83637219053392,2.5767418449174073e-05,1.8367408382854769,-0.0003428803331075869,1.932502278864512,Transition,Klein
UGC07524,10.69,28465.503039999996,83.8,592.4571428571429,0.011412512780201401,2.3356857161692313,2.179487529164483,2.1254499498845556,2.179487529164483,2.179688937331045,-0.00020140816656200045,2.1800362146789274,-0.0005486855144445357,2.1804687591671574,-0.0009812300026745824,2.1804492640232715,-0.0009617348587886987,2.1801715853949295,-0.0006840562304466502,0.7600354820830353,Peak,Klein
UGC07559,2.53,1290.106202,32.1,240.76694444444448,0.0005172349667403627,2.518327539949671,2.4511344714140018,2.3053691413555315,2.4511344714140018,2.451144451103981,-9.979689979289219e-06,2.4511652903794823,-3.081896548051688e-05,2.4511943592003003,-5.9887786298506995e-05,2.4511217227884745,1.2748625527247981e-05,2.451165258072698,-3.078665869615804e-05,0.3344595851766966,Peak,Klein
UGC07577,1.69,378.68049699999995,17.8,73.61894736842106,0.00015182222515276226,2.2027606578516306,2.3123144543240812,2.415905873212502,2.3123144543240812,2.31231732216165,-2.8678375687540836e-06,2.312322164113011,-7.709788929943784e-06,2.3123288500922814,-1.4395768200170522e-05,2.312309289873342,5.164450739059134e-06,2.3123310132389205,-1.6558914839315264e-05,2.999999999997163,Diffus,Klein
UGC07603,4.11,3002.3126670000006,64.0,1129.8823529411766,0.0012037001992956195,2.3913093607795135,2.326464232088541,2.1142161113027385,2.326464232088541,2.3264868349862455,-2.2602897704615543e-05,2.326530264939049,-6.603285050799101e-05,2.326588594458259,-0.000124362369718245,2.3265065578835205,-4.232579497953637e-05,2.326573013841747,-0.00010878175320616634,0.6241353052679601,Peak,Klein
UGC07608,4.78,4044.6543600000005,69.3,355.26666666666665,0.001621600345868939,3.0716084305637867,2.6865575974832225,2.440095757492579,2.6865575974832225,2.6865841197037574,-2.6522220534896945e-05,2.6866570727606076,-9.947527738507489e-05,2.686765146430173,-0.00020754894695063086,2.686540975875791,1.6621607431321905e-05,2.6866467241091323,-8.912662590976339e-05,0.8494654440426213,Peak,Klein
UGC07690,4.13,6080.424301,60.7,3478.118644067796,0.002437790048772301,1.561654614808535,1.2967804890703978,1.1729391547886963,1.2967804890703978,1.2968094087191095,-2.891964871176711e-05,1.2967837612516868,-3.2721812890379454e-06,1.2966222208437748,0.0001582682266230151,1.2967454888155603,3.5000254837491696e-05,1.2969792561755993,-0.00019876710520150276,0.537121356762698,Peak,Klein
UGC07866,2.32,1097.262792,33.1,451.03030303030295,0.00043991935148107866,2.2258784124673774,2.0353940289558605,1.9806248160904785,2.0353940289558605,2.035401303482939,-7.27452707849352e-06,2.035411492262182,-1.7463306321463534e-05,2.035422192595828,-2.8163639967271337e-05,2.0353848678579824,9.161097878074287e-06,2.03542495126577,-3.0922309909531265e-05,2.999999999999995,Diffus,Klein
UGC08286,8.04,11614.934544,84.3,1048.595744680851,0.004656709868725466,2.8158469033410327,2.509774663602558,2.1664665022208536,2.509774663602558,2.5098584126641366,-8.37490615785974e-05,2.5100559707245895,-0.00028130712203155994,2.5103357606140078,-0.000561097011449796,2.510090635040317,-0.00031597143775918823,2.5101097814263045,-0.00033511782374651133,1.064781447783321,Peak,Klein
UGC08490,10.15,9614.5875,80.1,4427.764705882352,0.0038547220671254524,1.792957514644782,1.8023832580277066,1.6985263333435139,1.8023832580277066,1.8024390256213059,-5.57675935992652e-05,1.8024733697999233,-9.011177221673883e-05,1.8024590578681696,-7.579984046302002e-05,1.8027721141012625,-0.0003888560735558766,1.8025716469683069,-0.00018838894060024813,0.878465901168617,Peak,Klein
UGC08550,5.36,3903.0796400000004,57.8,1275.5102040816328,0.0015648395958803296,2.2237664094272493,1.8656095615736374,1.6701190967592945,1.8656095615736374,1.8656336117654677,-2.4050191830271572e-05,1.8656682070822945,-5.864550865708473e-05,1.86569362031277,-8.405873913264195e-05,1.8656255400676345,-1.5978493997037546e-05,1.8657579132876623,-0.00014835171402483027,1.4832775421790276,Transition,Klein
UGC08699,25.7,262880.153844,202.0,105018.18181818182,0.10539504997295003,1.2998378457005813,1.3143282810806534,1.2917991151295551,1.3143282810806534,1.3135568636841568,0.0007714173964965543,1.3056177770274195,0.008710504053233814,1.2901412019671874,0.02418707911346596,1.3078175564514638,0.006510724629189557,1.3061773223712476,0.008150958709405742,0.8125029623591288,Peak,Uebergang
